,iso_code,region_group,income_group,country,survey,year,category,sex,location,wealth,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m,comp_prim_1524_m,comp_lowsec_1524_m,comp_upsec_2029_m,eduyears_2024_m,edu2_2024_m,edu4_2024_m,eduout_prim_m,eduout_lowsec_m,eduout_upsec_m,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,comp_prim_1524_no,comp_lowsec_1524_no,comp_upsec_2029_no,eduyears_2024_no,edu2_2024_no,edu4_2024_no,eduout_prim_no,eduout_lowsec_no,eduout_upsec_no,edu0_prim_m,edu0_prim_no,trans_prim_m,trans_prim_no,trans_lowsec_m,trans_lowsec_no,comp_higher_2yrs_2529_m,comp_higher_2yrs_2529_no,comp_higher_4yrs_2529_m,comp_higher_4yrs_2529_no,comp_higher_4yrs_3034_m,comp_higher_4yrs_3034_no,attend_higher_1822_m,attend_higher_1822_no,overage2plus_m,overage2plus_no,literacy_1524_m,literacy_1524_no,mlevel1_m,mlevel1_no,rlevel1_m,rlevel1_no,slevel1_m,slevel1_no,mlevel2_m,mlevel2_no,rlevel2_m,rlevel2_no,slevel2_m,slevel2_no,mlevel3_m,mlevel3_no,rlevel3_m,rlevel3_no,slevel3_m,slevel3_no,mlevel4_m,mlevel4_no,rlevel4_m,rlevel4_no,slevel4_m,slevel4_no
165557,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,PISA,2018,Location & Speaks Language At Home & Wealth,,Urban,Quintile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.450300008,43.0,,,,,,,,,,,,,,,,,,
179945,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42809999,2933.0,,,0.420399994,3025.0,0.184599996,1116.0,,,0.207900003,1307.0,0.0557,254.0,,,0.074100003,373.0,0.0113,36.0,,,0.0162,67.0
180024,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Sex,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.429899991,1435.0,,,0.433299989,1539.0,0.190699995,559.0,,,0.214000002,675.0,0.056499999,128.0,,,0.077500001,195.0,,,,,0.017000001,34.0
180025,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Sex,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.426299989,1498.0,,,0.407799989,1486.0,0.178800002,557.0,,,0.202000007,632.0,0.055,126.0,,,0.070699997,178.0,,,,,0.0155,33.0
180112,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.448799998,2696.0,,,0.443599999,2769.0,0.197799996,1035.0,,,0.223399997,1217.0,0.060400002,234.0,,,0.081500001,355.0,0.0132,33.0,,,0.0186,64.0
180113,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location,,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.303900003,168.0,,,0.289799988,179.0,0.115099996,65.0,,,0.127900004,68.0,,,,,,,,,,,,
180198,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Speaks Language At Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44569999,2155.0,,,0.442900002,2217.0,0.199000001,834.0,,,0.228799999,1002.0,0.061700001,190.0,,,0.088100001,294.0,,,,,0.0195,52.0
180199,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Speaks Language At Home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.414299995,700.0,,,0.388599992,725.0,0.166600004,256.0,,,0.177499995,279.0,0.0462,57.0,,,0.048599999,72.0,,,,,,
180384,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Wealth,,,Quintile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.311500013,362.0,,,0.336299986,416.0,0.108800001,125.0,,,0.143900007,163.0,0.0307,30.0,,,0.035399999,38.0,,,,,,
180385,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Wealth,,,Quintile 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.359400004,313.0,,,0.358399987,319.0,0.141200006,115.0,,,0.163800001,118.0,,,,,0.0502,31.0,,,,,,
180386,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Wealth,,,Quintile 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.381099999,387.0,,,0.382800013,397.0,0.137099996,132.0,,,0.171399996,167.0,,,,,0.0537,50.0,,,,,,
180387,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Wealth,,,Quintile 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.467099994,457.0,,,0.432300001,460.0,0.197500005,164.0,,,0.222200006,194.0,0.0592,38.0,,,0.093999997,57.0,,,,,,
180388,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Wealth,,,Quintile 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.713199973,673.0,,,0.671000004,647.0,0.399399996,329.0,,,0.397100002,355.0,0.142399997,79.0,,,0.161699995,113.0,,,,,,
180572,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location & Sex,Female,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.452899992,1333.0,,,0.458299994,1420.0,0.203500003,518.0,,,0.229300007,629.0,0.061500002,119.0,,,0.085299999,186.0,,,,,0.019400001,33.0
180573,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location & Sex,Female,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.290699989,80.0,,,0.289900005,86.0,0.125699997,37.0,,,0.135399997,39.0,,,,,,,,,,,,
180574,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location & Sex,Male,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.444799989,1363.0,,,0.429199994,1349.0,0.192200005,517.0,,,0.217600003,588.0,0.0594,115.0,,,0.0779,169.0,,,,,0.0178,31.0
180575,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location & Sex,Male,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.316599995,88.0,,,0.289700001,93.0,,,,,,,,,,,,,,,,,,
180725,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Sex & Speaks Language At Home,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4454,1082.0,,,0.455599993,1160.0,0.201900005,429.0,,,0.233799994,528.0,0.058899999,95.0,,,0.087499999,155.0,,,,,,
180726,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Sex & Speaks Language At Home,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.413700014,317.0,,,0.394300014,337.0,0.178200006,121.0,,,0.180800006,135.0,0.054099999,30.0,,,0.0583,37.0,,,,,,
180727,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Sex & Speaks Language At Home,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44600001,1073.0,,,0.429800004,1057.0,0.195899993,405.0,,,0.223700002,474.0,0.0647,95.0,,,0.088600002,139.0,,,,,,
180728,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Sex & Speaks Language At Home,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.414900005,383.0,,,0.383599997,388.0,0.156399995,135.0,,,0.174600005,144.0,,,,,0.040199999,35.0,,,,,,
181088,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Sex & Wealth,Female,,Quintile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.314500004,188.0,,,0.343300015,224.0,0.124499999,76.0,,,0.153099999,92.0,,,,,,,,,,,,
181089,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Sex & Wealth,Female,,Quintile 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3477,156.0,,,0.344999999,157.0,0.139699996,52.0,,,0.156800002,57.0,,,,,,,,,,,,
181090,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Sex & Wealth,Female,,Quintile 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.382299989,179.0,,,0.399300009,187.0,0.132699996,65.0,,,0.171399996,81.0,,,,,,,,,,,,
181091,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Sex & Wealth,Female,,Quintile 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.485100001,234.0,,,0.462599993,239.0,0.214900002,83.0,,,0.250099987,111.0,,,,,0.101300001,35.0,,,,,,
181092,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Sex & Wealth,Female,,Quintile 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.719699979,334.0,,,0.693499982,340.0,0.399300009,170.0,,,0.395399988,182.0,0.1294,39.0,,,0.163699999,61.0,,,,,,
181093,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Sex & Wealth,Male,,Quintile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.308299989,174.0,,,0.328900009,192.0,0.092299998,49.0,,,0.134200007,71.0,,,,,,,,,,,,
181094,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Sex & Wealth,Male,,Quintile 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.370900005,157.0,,,0.371600002,162.0,0.142700002,63.0,,,0.170699999,61.0,,,,,,,,,,,,
181095,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Sex & Wealth,Male,,Quintile 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.380100012,208.0,,,0.368200004,210.0,0.140900001,67.0,,,0.171399996,86.0,,,,,,,,,,,,
181096,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Sex & Wealth,Male,,Quintile 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.448399991,223.0,,,0.400599986,221.0,0.179299995,81.0,,,0.193200007,83.0,,,,,,,,,,,,
181097,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Sex & Wealth,Male,,Quintile 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.706399977,339.0,,,0.647700012,307.0,0.399500012,159.0,,,0.398699999,173.0,0.155900002,40.0,,,0.159600005,52.0,,,,,,
181348,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location & Speaks Language At Home,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.474299997,2027.0,,,0.47389999,2078.0,0.218199998,795.0,,,0.251399994,959.0,0.068300001,180.0,,,0.0977,286.0,,,,,0.022399999,50.0
181349,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location & Speaks Language At Home,,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.417199999,597.0,,,0.393900007,613.0,0.164900005,215.0,,,0.175500005,233.0,0.046700001,48.0,,,0.050000001,62.0,,,,,,
181350,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location & Speaks Language At Home,,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2377,72.0,,,0.239899993,78.0,,,,,,,,,,,,,,,,,,
181351,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location & Speaks Language At Home,,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.41049999,91.0,,,0.366600007,97.0,0.178200006,39.0,,,0.190300003,42.0,,,,,,,,,,,,
181599,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location & Wealth,,Urban,Quintile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.325399995,294.0,,,0.352400005,337.0,0.113399997,104.0,,,0.149800003,136.0,,,,,0.038600001,35.0,,,,,,
181600,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location & Wealth,,Urban,Quintile 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.363000005,292.0,,,0.364800006,296.0,0.1382,105.0,,,0.162200004,110.0,,,,,,,,,,,,
181601,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location & Wealth,,Urban,Quintile 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.394300014,350.0,,,0.394600004,357.0,0.142499998,119.0,,,0.183799997,154.0,,,,,0.0579,46.0,,,,,,
181602,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location & Wealth,,Urban,Quintile 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.488099992,419.0,,,0.461199999,425.0,0.223000005,157.0,,,0.25150001,186.0,0.069499999,38.0,,,0.110699996,56.0,,,,,,
181603,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location & Wealth,,Urban,Quintile 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.709299982,655.0,,,0.66869998,628.0,0.398400009,323.0,,,0.393299997,344.0,0.140100002,77.0,,,0.158999994,111.0,,,,,,
181604,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location & Wealth,,Rural,Quintile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.274899989,62.0,,,0.293099999,70.0,,,,,,,,,,,,,,,,,,
181904,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Speaks Language At Home & Wealth,,,Quintile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.285100013,204.0,,,0.320100009,239.0,0.097000003,69.0,,,0.136099994,97.0,,,,,,,,,,,,
181905,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Speaks Language At Home & Wealth,,,Quintile 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.381000012,229.0,,,0.386400014,238.0,0.146500006,79.0,,,0.177399993,86.0,,,,,,,,,,,,
181906,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Speaks Language At Home & Wealth,,,Quintile 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.391499996,288.0,,,0.407400012,297.0,0.146200001,99.0,,,0.182300001,129.0,,,,,0.059799999,40.0,,,,,,
181907,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Speaks Language At Home & Wealth,,,Quintile 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.487699986,349.0,,,0.458499998,356.0,0.222900003,132.0,,,0.251899987,157.0,0.069399998,33.0,,,0.114600003,50.0,,,,,,
181908,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Speaks Language At Home & Wealth,,,Quintile 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72359997,517.0,,,0.693599999,498.0,0.417499989,261.0,,,0.429399997,292.0,0.156900004,63.0,,,0.182799995,92.0,,,,,,
181909,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Speaks Language At Home & Wealth,,,Quintile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.364399999,151.0,,,0.371100008,169.0,0.130700007,53.0,,,0.163599998,64.0,,,,,,,,,,,,
181910,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Speaks Language At Home & Wealth,,,Quintile 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.340799987,78.0,,,0.299800009,74.0,0.136399999,33.0,,,0.143199995,30.0,,,,,,,,,,,,
181911,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Speaks Language At Home & Wealth,,,Quintile 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.379299998,91.0,,,0.350600004,92.0,0.122500002,31.0,,,0.161300004,37.0,,,,,,,,,,,,
181912,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Speaks Language At Home & Wealth,,,Quintile 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.431300014,92.0,,,0.37439999,90.0,,,,,0.156399995,33.0,,,,,,,,,,,,
181913,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Speaks Language At Home & Wealth,,,Quintile 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71359998,134.0,,,0.621599972,123.0,0.38319999,60.0,,,0.335299999,53.0,,,,,,,,,,,,
182149,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location & Sex & Speaks Language At Home,Female,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.477699995,1031.0,,,0.492000014,1099.0,0.2227,411.0,,,0.2588,511.0,0.066699997,92.0,,,0.098899998,153.0,,,,,,
182150,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location & Sex & Speaks Language At Home,Female,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.410299987,269.0,,,0.388300002,282.0,0.168400005,98.0,,,0.167999998,106.0,,,,,0.055599999,30.0,,,,,,
182151,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location & Sex & Speaks Language At Home,Female,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.213799998,33.0,,,0.214900002,35.0,,,,,,,,,,,,,,,,,,
182152,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location & Sex & Speaks Language At Home,Female,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.431899995,44.0,,,0.415399998,49.0,,,,,,,,,,,,,,,,,,
182153,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location & Sex & Speaks Language At Home,Male,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.470699996,996.0,,,0.454899997,979.0,0.213599995,384.0,,,0.243599996,448.0,0.069899999,88.0,,,0.096600004,133.0,,,,,,
182154,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location & Sex & Speaks Language At Home,Male,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.423299998,328.0,,,0.398799986,331.0,0.161799997,117.0,,,0.1822,127.0,,,,,0.0451,32.0,,,,,,
182155,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location & Sex & Speaks Language At Home,Male,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.263000011,39.0,,,0.266400009,43.0,,,,,,,,,,,,,,,,,,
182156,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location & Sex & Speaks Language At Home,Male,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.392800003,47.0,,,0.326099992,48.0,,,,,,,,,,,,,,,,,,
182598,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location & Sex & Wealth,Female,Urban,Quintile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.321999997,157.0,,,0.350699991,188.0,0.119800001,63.0,,,0.151999995,76.0,,,,,,,,,,,,
182599,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location & Sex & Wealth,Female,Urban,Quintile 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.361900002,147.0,,,0.353599995,147.0,0.1373,47.0,,,0.152099997,52.0,,,,,,,,,,,,
182600,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location & Sex & Wealth,Female,Urban,Quintile 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.393099993,159.0,,,0.41049999,166.0,0.132100001,56.0,,,0.185200006,73.0,,,,,,,,,,,,
182601,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location & Sex & Wealth,Female,Urban,Quintile 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51639998,219.0,,,0.504700005,224.0,0.250200003,81.0,,,0.288800001,107.0,,,,,0.122100003,35.0,,,,,,
182602,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location & Sex & Wealth,Female,Urban,Quintile 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.718299985,327.0,,,0.695299983,331.0,0.403899997,168.0,,,0.399199992,180.0,0.132599995,39.0,,,0.166800007,61.0,,,,,,
182603,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location & Sex & Wealth,Female,Rural,Quintile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.292600006,30.0,,,0.322600007,34.0,,,,,,,,,,,,,,,,,,
182604,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location & Sex & Wealth,Male,Urban,Quintile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.329400003,137.0,,,0.354499996,149.0,0.105800003,41.0,,,0.147200003,60.0,,,,,,,,,,,,
182605,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location & Sex & Wealth,Male,Urban,Quintile 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.364100009,145.0,,,0.375699997,149.0,0.138999999,58.0,,,0.172000006,58.0,,,,,,,,,,,,
182606,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location & Sex & Wealth,Male,Urban,Quintile 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.395399988,191.0,,,0.380899996,191.0,0.151500002,63.0,,,0.182600006,81.0,,,,,,,,,,,,
182607,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location & Sex & Wealth,Male,Urban,Quintile 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.459699988,200.0,,,0.417600006,201.0,0.195800006,76.0,,,0.214200005,79.0,,,,,,,,,,,,
182608,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location & Sex & Wealth,Male,Urban,Quintile 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.699999988,328.0,,,0.641300023,297.0,0.392699987,155.0,,,0.387100011,164.0,0.147799999,38.0,,,0.150999993,50.0,,,,,,
182609,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Location & Sex & Wealth,Male,Rural,Quintile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.261099994,32.0,,,0.270099998,36.0,,,,,,,,,,,,,,,,,,
183139,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Sex & Speaks Language At Home & Wealth,Female,,Quintile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.296499997,119.0,,,0.321700007,137.0,0.111400001,45.0,,,0.139300004,59.0,,,,,,,,,,,,
183140,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Sex & Speaks Language At Home & Wealth,Female,,Quintile 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.363499999,121.0,,,0.366899997,119.0,0.144500002,38.0,,,0.160699993,41.0,,,,,,,,,,,,
183141,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Sex & Speaks Language At Home & Wealth,Female,,Quintile 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.399399996,133.0,,,0.442299992,143.0,0.143199995,46.0,,,0.1954,63.0,,,,,,,,,,,,
183142,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Sex & Speaks Language At Home & Wealth,Female,,Quintile 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4921,183.0,,,0.478799999,192.0,0.2368,71.0,,,0.281300008,95.0,,,,,0.123899996,32.0,,,,,,
183143,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Sex & Speaks Language At Home & Wealth,Female,,Quintile 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.727599978,259.0,,,0.718800008,268.0,0.403899997,137.0,,,0.422899991,152.0,0.1303,30.0,,,0.170699999,48.0,,,,,,
183144,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Sex & Speaks Language At Home & Wealth,Female,,Quintile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.356599987,67.0,,,0.395799994,84.0,0.1514,30.0,,,0.183699995,32.0,,,,,,,,,,,,
183145,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Sex & Speaks Language At Home & Wealth,Female,,Quintile 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.325599998,30.0,,,0.272199988,32.0,,,,,,,,,,,,,,,,,,
183146,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Sex & Speaks Language At Home & Wealth,Female,,Quintile 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.386299998,44.0,,,0.324900001,40.0,,,,,,,,,,,,,,,,,,
183147,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,TIMSS,2019,Sex & Speaks Language At Home & Wealth,Female,,Quintile 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.467000008,43.0,,,0.409000009,41.0,,,,,,,,,,,,,,,,,,
